,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,1558610,2016/12,45.5,1354717,120119,-14.2,103059,15.1
1,1455551,2016/11,-37.4,1234598,100470,-29.5,70822,17.9
2,1384729,2016/10,-6.6,1134128,139648,-19.0,113183,22.1
3,1271546,2016/09,-9.9,994480,171555,-29.4,121141,27.9
4,1150405,2016/08,-4.3,822925,96861,38.8,134415,39.8
5,1015990,2016/07,-1.3,726064,111956,25.4,140425,39.9
6,875565,2016/06,-16.7,614108,137472,3.5,142300,42.6
7,733265,2016/05,9.2,476636,103689,64.7,170801,53.8
8,562464,2016/04,-5.8,372947,100826,55.1,156417,50.8
9,406047,2016/03,113.4,272121,87574,89.6,166021,49.2
10,240026,2016/02,-52.0,184547,86846,-10.4,77806,30.1
11,162220,2016/01,35.0,97701,97701,66.0,162220,66.0
12,1354717,2015/12,19.6,1180786,96826,24.1,120119,14.7
13,1234598,2015/11,-28.0,1083960,95464,5.2,100470,13.9
14,1134128,2015/10,-18.6,988496,72568,92.4,139648,14.7
15,994480,2015/09,77.1,915928,108513,58.1,171555,8.6
16,822925,2015/08,-13.5,807415,109379,-11.4,96861,1.9
17,726064,2015/07,-18.6,698036,88421,26.6,111956,4.0
18,614108,2015/06,32.6,609615,91244,50.7,137472,0.7
19,476636,2015/05,2.8,518371,131755,-21.3,103689,-8.1
20,372947,2015/04,15.1,386616,112635,-10.5,100826,-3.5
21,272121,2015/03,0.8,273981,121869,-28.1,87574,-0.7
22,184547,2015/02,-11.1,152112,72004,20.6,86846,21.3
23,97701,2015/01,0.9,80108,80108,22.0,97701,22.0
24,1180786,2014/12,1.4,1137285,125738,-23.0,96826,3.8
25,1083960,2014/11,31.6,1011547,97182,-1.8,95464,7.2
26,988496,2014/10,-33.1,914365,95939,-24.4,72568,8.1
27,915928,2014/09,-0.8,818426,103615,4.7,108513,11.9
28,807415,2014/08,23.7,714811,104747,4.4,109379,13.0
29,698036,2014/07,-3.1,610064,97043,-8.9,88421,14.4
30,609615,2014/06,-30.8,513021,74134,23.1,91244,18.8
31,518371,2014/05,17.0,438887,85277,54.5,131755,18.1
32,386616,2014/04,-7.6,353610,91721,22.8,112635,9.3
33,273981,2014/03,69.3,261889,96963,25.7,121869,4.6
34,152112,2014/02,-10.1,164926,81199,-11.3,72004,-7.8
35,80108,2014/01,-36.3,83727,83727,-4.3,80108,-4.3
36,1137285,2013/12,29.4,1312360,90283,39.3,125738,-13.3
37,1011547,2013/11,1.3,1222077,72500,34.0,97182,-17.2
38,914365,2013/10,-7.4,1149577,103928,-7.7,95939,-20.5
39,818426,2013/09,-1.1,1045649,116095,-10.7,103615,-21.7
40,714811,2013/08,7.9,929554,121960,-14.1,104747,-23.1
41,610064,2013/07,30.9,807594,138553,-30.0,97043,-24.5
42,513021,2013/06,-13.1,669041,122236,-39.3,74134,-23.3
43,438887,2013/05,-7.0,546805,124647,-31.6,85277,-19.7
44,353610,2013/04,-5.4,422158,105900,-13.4,91721,-16.2
45,261889,2013/03,19.4,316258,130390,-25.6,96963,-17.2
46,164926,2013/02,-3.0,185868,85569,-5.1,81199,-11.3
47,83727,2013/01,0.0,100299,100299,-16.5,83727,-16.5
48,1108531,2012/12,2.8,1326529,105777,-29.1,75013,-16.4
49,1033518,2012/11,-25.5,1220752,108906,-33.0,73002,-15.3
50,960516,2012/10,-5.0,1111846,105677,-7.3,97987,-13.6
51,862529,2012/09,0.7,1006170,142656,-27.7,103187,-14.3
52,759342,2012/08,-9.6,863514,151392,-32.3,102441,-12.1
53,656901,2012/07,14.4,712122,117571,-3.7,113258,-7.8
54,543643,2012/06,-2.3,594551,118099,-16.2,98979,-8.6
55,444664,2012/05,9.7,476451,119673,-15.3,101340,-6.7
56,343324,2012/04,-12.4,356778,114700,-19.5,92359,-3.8
57,250965,2012/03,61.8,242078,95092,10.8,105381,3.7
58,145584,2012/02,-19.1,146986,69248,-6.0,65113,-0.9
59,80471,2012/01,-23.9,77738,77738,3.5,80471,3.5
