,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,506002,2016/12,-1.4,511690,41119,-5.0,39046,-1.1
1,466956,2016/11,-12.3,470572,40711,-2.7,39614,-0.8
2,427342,2016/10,9.5,429861,40831,10.7,45182,-0.6
3,382160,2016/09,2.9,389030,39021,5.8,41272,-1.8
4,340888,2016/08,-0.4,350009,40874,-1.9,40110,-2.6
5,300778,2016/07,1.4,309135,40426,-0.4,40280,-2.7
6,260498,2016/06,0.9,268709,43058,-7.7,39740,-3.1
7,220758,2016/05,-2.5,225651,45036,-12.5,39407,-2.2
8,181351,2016/04,-1.8,180615,44255,-8.7,40412,0.4
9,140939,2016/03,0.4,136360,45194,-8.9,41149,3.4
10,99790,2016/02,-30.3,91166,43630,-6.1,40977,9.5
11,58813,2016/01,43.0,47536,47536,23.7,58813,23.7
12,511690,2015/12,1.0,532733,41744,-1.5,41119,-4.0
13,470572,2015/11,-0.3,490989,43795,-7.0,40711,-4.2
14,429861,2015/10,4.6,447194,38688,5.5,40831,-3.9
15,389030,2015/09,-4.5,408506,45294,-13.9,39021,-4.8
16,350009,2015/08,1.1,363212,47480,-13.9,40874,-3.6
17,309135,2015/07,-6.1,315732,45987,-12.1,40426,-2.1
18,268709,2015/06,-4.4,269745,45420,-5.2,43058,-0.4
19,225651,2015/05,1.8,224325,46474,-3.1,45036,0.6
20,180615,2015/04,-2.1,177851,43440,1.9,44255,1.5
21,136360,2015/03,3.6,134411,45140,0.1,45194,1.5
22,91166,2015/02,-8.2,89271,46786,-6.8,43630,2.1
23,47536,2015/01,13.9,42485,42485,11.9,47536,11.9
24,532733,2014/12,-4.7,515455,42363,-1.5,41744,3.3
25,490989,2014/11,13.2,473092,43700,0.2,43795,3.8
26,447194,2014/10,-14.6,429392,44254,-12.6,38688,4.1
27,408506,2014/09,-4.6,385138,42124,7.5,45294,6.1
28,363212,2014/08,3.3,343014,43624,8.8,47480,5.9
29,315732,2014/07,1.3,299390,41906,9.7,45987,5.5
30,269745,2014/06,-2.3,257484,42410,7.1,45420,4.8
31,224325,2014/05,7.0,215074,42422,9.6,46474,4.3
32,177851,2014/04,-3.8,172652,42485,2.3,43440,3.0
33,134411,2014/03,-3.5,130167,40895,10.4,45140,3.3
34,89271,2014/02,10.1,89272,44774,4.5,46786,0.0
35,42485,2014/01,0.3,44498,44498,-4.5,42485,-4.5
36,515455,2013/12,-3.0,578483,45182,-6.2,42363,-10.9
37,473092,2013/11,-1.3,533301,42181,3.6,43700,-11.3
38,429392,2013/10,5.1,491120,40180,10.1,44254,-12.6
39,385138,2013/09,-3.4,450940,48240,-12.7,42124,-14.6
40,343014,2013/08,4.1,402700,58275,-25.1,43624,-14.8
41,299390,2013/07,-1.2,344425,49186,-14.8,41906,-13.1
42,257484,2013/06,0.0,295239,48664,-12.9,42410,-12.8
43,215074,2013/05,-0.1,246575,52200,-18.7,42422,-12.8
44,172652,2013/04,3.9,194375,47679,-10.9,42485,-11.2
45,130167,2013/03,-8.7,146696,48602,-15.9,40895,-11.3
46,89272,2013/02,0.6,98094,48929,-8.5,44774,-9.0
47,44498,2013/01,0.0,49165,49165,-9.5,44498,-9.5
48,578483,2012/12,7.1,470628,48822,-7.4,45182,22.9
49,533301,2012/11,5.0,421806,49701,-15.1,42181,26.4
50,491120,2012/10,-16.7,372105,45414,-11.5,40180,32.0
51,450940,2012/09,-17.2,326691,38271,26.0,48240,38.0
52,402700,2012/08,18.5,288420,38062,53.1,58275,39.6
53,344425,2012/07,1.1,250358,38611,27.4,49186,37.6
54,295239,2012/06,-6.8,211747,38428,26.6,48664,39.4
55,246575,2012/05,9.5,173319,38195,36.7,52200,42.3
56,194375,2012/04,-1.9,135124,37283,27.9,47679,43.8
57,146696,2012/03,-0.7,97841,32727,48.5,48602,49.9
58,98094,2012/02,-0.5,65114,32088,52.5,48929,50.6
59,49165,2012/01,0.7,33026,33026,48.9,49165,48.9
