,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,29368266,2016/12,19.4,24738760,2761555,23.8,3418410,18.7
1,25949860,2016/11,33.3,21977200,2537049,12.8,2862372,18.1
2,23087480,2016/10,-19.1,19440160,1819746,18.0,2147886,18.8
3,20939600,2016/09,6.4,17620410,2272450,16.9,2655794,18.8
4,18283800,2016/08,2.3,15347960,2171468,15.0,2496336,19.1
5,15787470,2016/07,-17.9,13176490,2098866,16.2,2439183,19.8
6,13348290,2016/06,16.8,11077630,2304536,28.9,2970360,20.5
7,10377930,2016/05,33.4,8773090,2016272,26.1,2543604,18.3
8,7834321,2016/04,-4.0,6756818,1810387,5.3,1906512,15.9
9,5923669,2016/03,-0.6,4946431,2111303,-6.0,1985458,19.8
10,3938211,2016/02,2.9,2835128,1461935,36.6,1997415,38.9
11,1940796,2016/01,-29.7,1373193,1373193,41.3,1940796,41.3
12,24738760,2015/12,8.8,22847900,2491005,10.9,2761555,8.3
13,21977200,2015/11,39.4,20356900,2088859,21.5,2537049,8.0
14,19440160,2015/10,-19.9,18268040,1716172,6.0,1819746,6.4
15,17620410,2015/09,4.7,16551860,1920949,18.3,2272450,6.5
16,15347960,2015/08,3.5,14630910,1838382,18.1,2171468,4.9
17,13176490,2015/07,-8.9,12792530,1587614,32.2,2098866,3.0
18,11077630,2015/06,14.3,11204920,2076173,11.0,2304536,-1.1
19,8773090,2015/05,11.4,9128745,2205116,-8.6,2016272,-3.9
20,6756818,2015/04,-14.3,6923629,1672130,8.3,1810387,-2.4
21,4946431,2015/03,44.4,5251499,2202408,-4.1,2111303,-5.8
22,2835128,2015/02,6.5,3049091,1487538,-1.7,1461935,-7.0
23,1373193,2015/01,-44.9,1561553,1561553,-12.1,1373193,-12.1
24,22810300,2014/12,17.5,22641364,2413018,1.7,2453406,0.8
25,20356896,2014/11,21.7,20228348,2005951,4.1,2088859,0.6
26,18268040,2014/10,-10.7,18222400,1600005,7.3,1716172,0.3
27,16551860,2014/09,4.5,16622390,1983859,-3.2,1920949,-0.4
28,14630920,2014/08,15.8,14638530,2045515,-10.1,1838382,-0.1
29,12792530,2014/07,-23.5,12593020,1613905,-1.6,1587614,1.6
30,11204920,2014/06,-5.8,10979110,2382570,-12.9,2076173,2.1
31,9128746,2014/05,31.9,8596542,2198152,0.3,2205116,6.2
32,6923630,2014/04,-24.1,6398390,1553562,7.6,1672130,8.2
33,5251500,2014/03,48.1,4844828,1983960,11.0,2202408,8.4
34,3049091,2014/02,-4.7,2860868,1513814,-1.7,1487538,6.6
35,1561553,2014/01,-35.3,1347054,1347054,15.9,1561553,15.9
36,22641360,2013/12,20.3,27028210,2674268,-9.8,2413018,-16.2
37,20228350,2013/11,25.4,24353940,2357342,-14.9,2005951,-16.9
38,18222400,2013/10,-19.3,21996600,1628777,-1.8,1600005,-17.1
39,16622390,2013/09,-3.0,20367820,2581409,-23.1,1983859,-18.4
40,14638530,2013/08,26.7,17786410,2442664,-16.3,2045515,-17.7
41,12593020,2013/07,-32.3,15343750,2109310,-23.5,1613905,-17.9
42,10979110,2013/06,8.4,13234440,2608870,-8.7,2382570,-17.0
43,8596542,2013/05,41.5,10625570,2407792,-8.7,2198152,-19.1
44,6398390,2013/04,-21.7,8217778,1766714,-12.1,1553562,-22.1
45,4844828,2013/03,31.0,6451064,2481920,-20.1,1983960,-24.9
46,2860868,2013/02,12.4,3969144,2284002,-33.7,1513814,-27.9
47,1347054,2013/01,0.0,1685142,1685142,-20.1,1347054,-20.1
48,20004210,2012/12,-13.4,18838370,2325506,-28.9,1653026,6.2
49,18351190,2012/11,51.7,16512870,1835850,4.0,1909010,11.1
50,16442180,2012/10,-36.9,14677020,1436936,-12.4,1258028,12.0
51,15184150,2012/09,6.1,13240080,2130263,-6.4,1993820,14.7
52,13190330,2012/08,37.0,11109820,1934435,-2.8,1879391,18.7
53,11310940,2012/07,-21.4,9175382,1218162,12.6,1371535,23.3
54,9939403,2012/06,0.8,7957220,1574809,10.9,1745847,24.9
55,8193556,2012/05,27.2,6382411,1446457,19.8,1732204,28.4
56,6461352,2012/04,-24.7,4935954,1159837,17.4,1361412,30.9
57,5099940,2012/03,-11.3,3776117,1424070,26.9,1807199,35.0
58,3292741,2012/02,62.3,2352047,1119687,82.0,2037607,40.0
59,1255134,2012/01,-46.0,1232360,1232360,1.8,1255134,1.8
