,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,219461,2016/12,16.4,223321,23763,-16.3,19900,-1.7
1,199561,2016/11,8.0,199560,16422,4.1,17090,0.0
2,182471,2016/10,-29.1,183138,18052,-12.4,15819,-0.4
3,166652,2016/09,29.9,165086,16041,39.2,22327,0.9
4,144325,2016/08,-12.4,149045,19625,-12.4,17182,-3.2
5,127143,2016/07,14.5,129420,16493,18.9,19608,-1.8
6,107536,2016/06,2.3,112927,17155,-0.2,17122,-4.8
7,90414,2016/05,4.3,95772,16810,-0.5,16731,-5.6
8,73683,2016/04,-26.6,78962,21479,-25.3,16039,-6.7
9,57643,2016/03,16.0,57483,20549,6.3,21839,0.3
10,35805,2016/02,10.8,36934,19195,-2.0,18818,-3.0
11,16986,2016/01,-28.5,17739,17739,-4.2,16986,-4.2
12,223321,2015/12,44.7,241529,29663,-19.9,23763,-7.5
13,199559,2015/11,-9.0,211865,19042,-13.8,16422,-5.8
14,183137,2015/10,12.5,192823,21401,-15.6,18052,-5.0
15,165085,2015/09,-18.3,171422,16730,-4.1,16041,-3.7
16,149044,2015/08,19.0,154692,21383,-8.2,19625,-3.7
17,129419,2015/07,-3.9,133309,23192,-28.9,16493,-2.9
18,112926,2015/06,2.0,110117,16865,1.7,17155,2.5
19,95771,2015/05,-21.7,93252,20622,-18.5,16810,2.7
20,78961,2015/04,4.5,72630,18185,18.1,21479,8.7
21,57482,2015/03,7.1,54445,17410,18.0,20549,5.6
22,36933,2015/02,8.2,37035,21297,-9.9,19195,-0.3
23,17739,2015/01,-40.2,15738,15738,12.7,17739,12.7
24,241529,2014/12,55.8,206308,18178,63.2,29663,17.1
25,211866,2014/11,-11.0,188130,17955,6.1,19042,12.6
26,192824,2014/10,27.9,170175,17373,23.2,21401,13.3
27,171423,2014/09,-21.8,152803,18782,-10.9,16730,12.2
28,154693,2014/08,-7.8,134021,16196,32.0,21383,15.4
29,133310,2014/07,37.5,117825,15915,45.7,23192,13.1
30,110118,2014/06,-18.2,101910,17296,-2.5,16865,8.1
31,93253,2014/05,13.4,84614,17692,16.6,20622,10.2
32,72631,2014/04,4.4,66922,17745,2.5,18185,8.5
33,54446,2014/03,-18.3,49177,17695,-1.6,17410,10.7
34,37036,2014/02,35.3,31482,14444,47.5,21297,17.6
35,15738,2014/01,-13.4,17038,17038,-7.6,15738,-7.6
36,206308,2013/12,1.2,259740,11658,55.9,18178,-20.6
37,188130,2013/11,3.3,248082,17804,0.8,17955,-24.2
38,170175,2013/10,-7.5,230278,25825,-32.7,17373,-26.1
39,152803,2013/09,16.0,204454,24103,-22.1,18782,-25.3
40,134021,2013/08,1.8,180350,27179,-40.4,16196,-25.7
41,117825,2013/07,-8.0,153171,25292,-37.1,15915,-23.1
42,101909,2013/06,-2.2,127879,19452,-11.1,17296,-20.3
43,84613,2013/05,-0.3,108427,23547,-24.9,17692,-22.0
44,66921,2013/04,0.3,84881,18099,-2.0,17745,-21.1
45,49176,2013/03,22.5,66782,22296,-20.6,17695,-26.4
46,31482,2013/02,-15.2,44486,27265,-47.0,14444,-29.2
47,17038,2013/01,0.0,17221,17221,-1.1,17038,-1.1
48,84250,2012/12,28.2,162087,11041,-61.2,4285,-48.0
49,79966,2012/11,-53.8,151046,11128,-70.0,3342,-47.0
50,76623,2012/10,-27.2,139918,14413,-49.9,7226,-45.2
51,69398,2012/09,18.3,125505,17298,-42.6,9930,-44.7
52,59468,2012/08,22.7,108206,15009,-44.1,8396,-45.0
53,51072,2012/07,12.5,93198,11750,-41.8,6840,-45.2
54,44232,2012/06,-36.9,81448,12869,-52.7,6081,-45.7
55,38152,2012/05,38.2,68578,13998,-31.2,9636,-44.4
56,28516,2012/04,-3.0,54580,12136,-42.5,6972,-47.8
57,21543,2012/03,8.2,42444,17893,-59.8,7191,-49.2
58,14352,2012/02,-13.7,24551,12478,-46.7,6648,-41.5
59,7704,2012/01,-30.2,12073,12073,-36.2,7704,-36.2
