,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,2673663,2016/12,8.0,2692184,241990,-1.6,238177,-0.7
1,2435486,2016/11,-8.3,2450194,225566,-2.2,220572,-0.6
2,2214913,2016/10,18.1,2224628,228729,5.1,240417,-0.4
3,1974496,2016/09,-5.2,1995899,209596,-2.9,203547,-1.1
4,1770950,2016/08,0.8,1786303,211342,1.6,214724,-0.9
5,1556226,2016/07,-1.8,1574961,214554,-0.7,213022,-1.2
6,1343204,2016/06,0.5,1360407,204492,6.1,216934,-1.3
7,1126270,2016/05,0.5,1155915,205367,5.1,215786,-2.6
8,910484,2016/04,-14.9,950548,238287,-9.9,214778,-4.2
9,695706,2016/03,36.1,712261,255899,-1.4,252457,-2.3
10,443249,2016/02,-28.0,456362,200790,-7.6,185531,-2.9
11,257718,2016/01,6.5,255572,255572,0.8,257718,0.8
12,2692184,2015/12,7.3,2857376,268615,-9.9,241990,-5.8
13,2450194,2015/11,-1.4,2588761,231770,-2.7,225566,-5.3
14,2224628,2015/10,9.1,2356991,241654,-5.3,228729,-5.6
15,1995899,2015/09,-0.8,2115337,215748,-2.8,209596,-5.7
16,1786303,2015/08,-1.5,1899589,198707,6.4,211342,-6.0
17,1574961,2015/07,4.9,1700882,231310,-7.2,214554,-7.4
18,1360407,2015/06,-0.4,1469572,245046,-16.5,204492,-7.4
19,1155915,2015/05,-13.8,1224526,240793,-14.7,205367,-5.6
20,950548,2015/04,-6.9,983733,233770,1.9,238287,-3.4
21,712261,2015/03,27.5,749963,239122,7.0,255899,-5.0
22,456362,2015/02,-21.4,510841,231824,-13.4,200790,-10.7
23,255572,2015/01,-4.9,279017,279017,-8.4,255572,-8.4
24,2857376,2014/12,15.9,3273559,246548,8.9,268615,-12.7
25,2588761,2014/11,-4.1,3027011,254420,-8.9,231770,-14.5
26,2356991,2014/10,12.0,2772591,207360,16.5,241654,-15.0
27,2115337,2014/09,8.6,2565230,217267,-0.7,215748,-17.5
28,1899589,2014/08,-14.1,2347963,227016,-12.5,198707,-19.1
29,1700882,2014/07,-5.6,2120947,255225,-9.4,231310,-19.8
30,1469572,2014/06,1.8,1865722,186414,31.5,245046,-21.2
31,1224526,2014/05,3.0,1679308,250126,-3.7,240793,-27.1
32,983733,2014/04,-2.2,1429182,369963,-36.8,233770,-31.2
33,749963,2014/03,3.2,1059219,250125,-4.4,239122,-29.2
34,510841,2014/02,-16.9,809094,310728,-25.4,231824,-36.9
35,279017,2014/01,13.2,498366,498366,-44.0,279017,-44.0
36,3273559,2013/12,-3.1,7071037,558432,-55.8,246548,-53.7
37,3027011,2013/11,22.7,6512605,583263,-56.4,254420,-53.5
38,2772591,2013/10,-4.6,5929342,564055,-63.2,207360,-53.2
39,2565231,2013/09,-4.3,5365287,607857,-64.3,217267,-52.2
40,2347964,2013/08,-11.1,4757430,604558,-62.4,227016,-50.6
41,2120948,2013/07,36.9,4152872,612177,-58.3,255225,-48.9
42,1865722,2013/06,-25.5,3540695,613581,-69.6,186414,-47.3
43,1679308,2013/05,-32.4,2927114,641484,-61.0,250126,-42.6
44,1429182,2013/04,47.9,2285630,591858,-37.5,369963,-37.5
45,1059219,2013/03,-19.5,1693772,588363,-57.5,250125,-37.5
46,809094,2013/02,-37.7,1105409,553825,-43.9,310728,-26.8
47,498366,2013/01,0.0,551584,551584,-9.6,498366,-9.6
48,6995924,2012/12,-4.7,6912830,663469,-16.5,554059,1.2
49,6441865,2012/11,4.0,6249361,668236,-13.0,581363,3.1
50,5860502,2012/10,-7.5,5581125,611984,-8.7,558812,5.0
51,5301690,2012/09,1.0,4969141,621674,-2.8,604231,6.7
52,4697459,2012/08,-0.7,4347467,549241,8.9,598228,8.1
53,4099231,2012/07,-1.1,3798226,569080,5.9,602469,7.9
54,3496762,2012/06,-3.6,3229146,578602,5.3,609063,8.3
55,2887699,2012/05,8.9,2650544,549036,15.1,631784,8.9
56,2255915,2012/04,0.2,2101508,541680,7.1,580258,7.3
57,1675657,2012/03,5.7,1559828,513673,12.7,578998,7.4
58,1096659,2012/02,-0.3,1046155,508596,7.7,547578,4.8
59,549081,2012/01,-17.2,537559,537559,2.1,549081,2.1
