,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,3274305,2016/12,2.1,2402419,192332,22.1,234760,36.3
1,3039545,2016/11,-5.3,2210087,219328,4.9,230010,37.5
2,2809535,2016/10,-18.2,1990759,170466,42.4,242804,41.1
3,2566731,2016/09,-0.9,1820293,163127,82.0,296892,41.0
4,2269839,2016/08,-17.7,1657166,195117,53.5,299432,37.0
5,1970407,2016/07,11.3,1462049,209961,73.2,363742,34.8
6,1606665,2016/06,8.1,1252088,240567,35.8,326690,28.3
7,1279975,2016/05,2.4,1011521,230761,30.9,302077,26.5
8,977898,2016/04,9.7,780760,227238,29.8,294946,25.3
9,682952,2016/03,53.1,553522,206360,30.3,268901,23.4
10,414051,2016/02,-26.3,347162,153831,14.2,175680,19.3
11,238372,2016/01,23.9,193331,193331,23.3,238372,23.3
12,2402419,2015/12,-12.3,1866967,164147,17.2,192332,28.7
13,2210087,2015/11,28.7,1702819,153665,42.7,219328,29.8
14,1990758,2015/10,4.5,1549154,133084,28.1,170466,28.5
15,1820292,2015/09,-16.4,1416070,128614,26.8,163127,28.5
16,1657165,2015/08,-7.1,1287456,129808,50.3,195117,28.7
17,1462048,2015/07,-12.7,1157648,123258,70.3,209961,26.3
18,1252087,2015/06,4.3,1034390,163581,47.1,240567,21.0
19,1011520,2015/05,1.5,870809,206308,11.9,230761,16.2
20,780759,2015/04,10.1,664501,212701,6.8,227238,17.5
21,553522,2015/03,34.2,451800,177366,16.4,206360,22.5
22,347161,2015/02,-20.4,274434,139728,10.1,153831,26.5
23,193331,2015/01,17.8,134706,134706,43.5,193331,43.5
24,1866967,2014/12,6.8,2308632,216709,-24.3,164147,-19.1
25,1702820,2014/11,15.5,2091924,213220,-27.9,153665,-18.6
26,1549155,2014/10,3.5,1878704,232192,-42.7,133084,-17.5
27,1416070,2014/09,-0.9,1646511,232389,-44.7,128614,-14.0
28,1287456,2014/08,5.3,1414122,226280,-42.6,129808,-9.0
29,1157648,2014/07,-24.6,1187842,221802,-44.4,123258,-2.5
30,1034391,2014/06,-20.7,966040,200386,-18.4,163581,7.1
31,870809,2014/05,-3.0,765654,185531,11.2,206308,13.7
32,664502,2014/04,19.9,580123,184476,15.3,212701,14.6
33,451800,2014/03,26.9,395647,169117,4.9,177366,14.2
34,274434,2014/02,3.7,226530,103241,35.3,139728,21.1
35,134706,2014/01,-37.8,123289,123289,9.3,134706,9.3
36,2308632,2013/12,1.6,1731629,128584,68.5,216709,33.3
37,2091924,2013/11,-8.2,1603045,124706,71.0,213220,30.5
38,1878704,2013/10,-0.1,1478339,142937,62.4,232192,27.1
39,1646511,2013/09,2.7,1335402,151497,53.4,232389,23.3
40,1414123,2013/08,2.0,1183904,165016,37.1,226280,19.4
41,1187842,2013/07,10.7,1018888,169315,31.0,221802,16.6
42,966040,2013/06,8.0,849573,163214,22.8,200386,13.7
43,765654,2013/05,0.6,686359,160910,15.3,185531,11.6
44,580123,2013/04,9.1,525449,134360,37.3,184476,10.4
45,395648,2013/03,63.8,391090,128158,32.0,169117,1.2
46,226531,2013/02,-16.3,262932,132550,-22.1,103241,-13.8
47,123289,2013/01,0.0,130382,130382,-5.4,123289,-5.4
48,1616863,2012/12,4.2,1298930,115364,8.6,125235,24.5
49,1491628,2012/11,-13.3,1183566,118997,1.0,120172,26.0
50,1371455,2012/10,-3.0,1064568,89546,54.7,138553,28.8
51,1232900,2012/09,-6.7,975022,108676,31.5,142909,26.4
52,1089990,2012/08,-2.3,866345,113909,34.5,153181,25.8
53,936809,2012/07,9.0,752436,112988,38.8,156799,24.5
54,780011,2012/06,-1.4,639448,97251,47.9,143879,22.0
55,636131,2012/05,17.3,542197,112260,30.0,145923,17.3
56,490208,2012/04,4.1,429937,131047,-5.1,124355,14.0
57,365852,2012/03,-5.3,298890,123157,-3.0,119462,22.4
58,246390,2012/02,4.8,175733,74378,69.6,126108,40.2
59,120282,2012/01,4.3,101355,101355,18.7,120282,18.7
