,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,4338784,2016/11,0.5,4705361,494481,-15.9,415997,-7.8
1,3922787,2016/10,7.0,4210880,437594,-5.4,414047,-6.8
2,3508740,2016/09,-12.9,3773286,433046,-10.6,386907,-7.0
3,3121833,2016/08,28.4,3340240,499771,-11.1,444027,-6.5
4,2677806,2016/07,-11.2,2840469,388062,-10.9,345916,-5.7
5,2331890,2016/06,-9.1,2452407,337604,15.4,389575,-4.9
6,1942315,2016/05,28.6,2114803,449492,-4.7,428583,-8.2
7,1513732,2016/04,-26.7,1665311,404486,-17.6,333268,-9.1
8,1180464,2016/03,51.2,1260825,502549,-9.6,454542,-6.4
9,725922,2016/02,-29.3,758276,357743,-16.0,300629,-4.3
10,425293,2016/01,-32.5,400533,400533,6.2,425293,6.2
11,5335765,2015/12,27.5,5965933,526874,19.6,630404,-10.6
12,4705361,2015/11,13.0,5439059,553371,-10.6,494481,-13.5
13,4210880,2015/10,1.0,4885688,497241,-12.0,437594,-13.8
14,3773286,2015/09,-13.4,4388447,485847,-10.9,433046,-14.0
15,3340240,2015/08,28.8,3902600,592138,-15.6,499771,-14.4
16,2840469,2015/07,14.9,3310462,407202,-4.7,388062,-14.2
17,2452407,2015/06,-24.9,2903260,625461,-46.0,337604,-15.5
18,2114803,2015/05,11.1,2277799,431193,4.2,449492,-7.2
19,1665311,2015/04,-19.5,1846606,437918,-7.6,404486,-9.8
20,1260825,2015/03,40.5,1408688,472445,6.4,502549,-10.5
21,758276,2015/02,-10.7,936243,484214,-26.1,357743,-19.0
22,400533,2015/01,-24.0,452029,452029,-11.4,400533,-11.4
23,5965933,2014/12,-4.8,6219675,748106,-29.6,526874,-4.1
24,5439059,2014/11,11.3,5471569,624753,-11.4,553371,-0.6
25,4885688,2014/10,2.3,4846816,450502,10.4,497241,0.8
26,4388447,2014/09,-18.0,4396314,589057,-17.5,485847,-0.2
27,3902600,2014/08,45.4,3807257,574075,3.2,592138,2.5
28,3310462,2014/07,-34.9,3233182,463833,-12.2,407202,2.4
29,2903260,2014/06,45.0,2769349,534759,17.0,625461,4.8
30,2277799,2014/05,-1.5,2234590,417889,3.2,431193,1.9
31,1846606,2014/04,-7.3,1816701,482583,-9.3,437918,1.6
32,1408688,2014/03,-2.4,1334118,495113,-4.6,472445,5.6
33,936243,2014/02,7.1,839005,322101,50.3,484214,11.6
34,452029,2014/01,-39.6,516904,516904,-12.6,452029,-12.6
35,6219675,2013/12,19.7,6798910,574195,30.3,748106,-8.5
36,5471569,2013/11,38.7,6224715,636860,-1.9,624753,-12.1
37,4846816,2013/10,-23.5,5587855,540268,-16.6,450502,-13.3
38,4396314,2013/09,2.6,5047587,612113,-3.8,589057,-12.9
39,3807257,2013/08,23.8,4435474,598917,-4.1,574075,-14.2
40,3233182,2013/07,-13.3,3836557,527825,-12.1,463833,-15.7
41,2769349,2013/06,28.0,3308732,624310,-14.3,534759,-16.3
42,2234590,2013/05,-13.4,2684422,592918,-29.5,417889,-16.8
43,1816701,2013/04,-2.5,2091504,524124,-7.9,482583,-13.1
44,1334118,2013/03,53.7,1567380,708990,-30.2,495113,-14.9
45,839005,2013/02,-37.7,858390,434140,-25.8,322101,-2.3
46,516904,2013/01,0.0,424250,424250,21.8,516904,21.8
47,4010913,2012/12,51.0,4411876,296273,25.6,372211,-9.1
48,3638702,2012/11,-38.0,4115603,343041,-28.1,246569,-11.6
49,3392133,2012/10,24.9,3772562,366617,8.4,397568,-10.1
50,2994565,2012/09,5.5,3405945,432622,-26.4,318230,-12.1
51,2676335,2012/08,4.7,2973323,362786,-16.9,301587,-10.0
52,2374748,2012/07,-19.4,2610537,441967,-34.8,288148,-9.0
53,2086600,2012/06,-2.6,2168570,326630,9.5,357611,-3.8
54,1728989,2012/05,37.6,1841940,320639,14.5,367214,-6.1
55,1361775,2012/04,-36.7,1521301,422441,-36.8,266820,-10.5
56,1094955,2012/03,42.3,1098860,415171,1.5,421263,-0.3
57,673692,2012/02,-21.6,683689,293639,0.8,296048,-1.5
58,377644,2012/01,27.5,390050,390050,-3.2,377644,-3.2
59,4411876,2011/12,-13.6,4330596,332680,-10.9,296273,1.9
60,4115603,2011/11,-6.4,3997916,501843,-31.6,343041,2.9
61,3772562,2011/10,-15.3,3496073,395682,-7.3,366617,7.9
62,3405945,2011/09,19.2,3100391,342798,26.2,432622,9.9
63,2973323,2011/08,-17.9,2757593,389675,-6.9,362786,7.8
64,2610537,2011/07,35.3,2367918,305042,44.9,441967,10.2
65,2168570,2011/06,1.9,2062876,342032,-4.5,326630,5.1
66,1841940,2011/05,-24.1,1720844,360479,-11.1,320639,7.0
67,1521301,2011/04,1.8,1360365,408721,3.3,422441,11.8
68,1098860,2011/03,41.4,951644,386626,7.4,415171,15.5
69,683689,2011/02,-24.7,565018,240822,21.9,293639,21.0
70,390050,2011/01,17.2,324196,324196,20.3,390050,20.3
