,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,575657,2016/12,1.6,786253,50129,-3.0,48603,-26.8
1,527054,2016/11,14.8,736124,62357,-23.3,47832,-28.4
2,479222,2016/10,-8.0,673767,54907,-24.1,41685,-28.9
3,437538,2016/09,10.1,618860,62003,-27.0,45292,-29.3
4,392246,2016/08,-4.8,556857,64461,-36.2,41129,-29.6
5,351116,2016/07,1.2,492396,60741,-28.9,43214,-28.7
6,307903,2016/06,-25.0,431655,52300,-18.4,42699,-28.7
7,265203,2016/05,36.2,379355,54409,4.6,56915,-30.1
8,208288,2016/04,-6.7,324946,72849,-42.6,41804,-35.9
9,166485,2016/03,4.5,252097,78003,-42.5,44819,-34.0
10,121666,2016/02,-45.6,174094,94389,-54.6,42876,-30.1
11,78790,2016/01,57.2,79705,79705,-1.1,78790,-1.1
12,786254,2015/12,-19.6,1090602,74115,-32.4,50129,-27.9
13,736124,2015/11,13.6,1016484,69383,-10.1,62357,-27.6
14,673767,2015/10,-11.4,947101,72026,-23.8,54907,-28.9
15,618861,2015/09,-3.8,875075,88925,-30.3,62003,-29.3
16,556857,2015/08,6.1,786150,83043,-22.4,64461,-29.2
17,492397,2015/07,16.1,703107,91618,-33.7,60741,-30.0
18,431656,2015/06,-3.9,611489,96849,-46.0,52300,-29.4
19,379355,2015/05,-25.3,514640,95880,-43.3,54409,-26.3
20,324946,2015/04,-6.6,418760,100638,-27.6,72849,-22.4
21,252097,2015/03,-17.4,318122,113490,-31.3,78003,-20.8
22,174094,2015/02,18.4,204632,107021,-11.8,94389,-14.9
23,79705,2015/01,7.5,97611,97611,-18.3,79705,-18.3
24,1090602,2014/12,6.8,1350988,94669,-21.7,74115,-19.3
25,1016487,2014/11,-3.7,1256319,113126,-38.7,69383,-19.1
26,947104,2014/10,-19.0,1143193,124280,-42.0,72026,-17.1
27,875078,2014/09,7.1,1018913,109566,-18.8,88925,-14.1
28,786152,2014/08,-9.4,909347,114171,-27.3,83043,-13.6
29,703109,2014/07,-5.4,795176,108157,-15.3,91618,-11.6
30,611491,2014/06,1.0,687019,107980,-10.3,96849,-11.0
31,514642,2014/05,-4.7,579039,119477,-19.8,95880,-11.1
32,418761,2014/04,-11.3,459562,129740,-22.4,100638,-8.9
33,318123,2014/03,6.0,329822,116630,-2.7,113490,-3.5
34,204633,2014/02,9.6,213192,87593,22.2,107021,-4.0
35,97611,2014/01,3.1,125599,125599,-22.3,97611,-22.3
36,1350988,2013/12,-16.3,1634722,122861,-22.9,94669,-17.4
37,1256319,2013/11,-9.0,1511861,127737,-11.4,113126,-16.9
38,1143193,2013/10,13.4,1384124,124518,-0.2,124280,-17.4
39,1018913,2013/09,-4.0,1259606,131703,-16.8,109566,-19.1
40,909347,2013/08,5.6,1127904,141251,-19.2,114171,-19.4
41,795177,2013/07,0.2,986653,143011,-24.4,108157,-19.4
42,687019,2013/06,-9.6,843642,144072,-25.0,107980,-18.6
43,579039,2013/05,-7.9,699570,152975,-21.9,119477,-17.2
44,459562,2013/04,11.2,546595,142982,-9.3,129740,-15.9
45,329822,2013/03,33.1,403613,162229,-28.1,116630,-18.3
46,213192,2013/02,-30.3,241384,136986,-36.0,87593,-11.7
47,125599,2013/01,0.0,104398,104398,20.3,125599,20.3
48,855530,2012/12,-11.7,1191038,60665,-13.8,52271,-28.2
49,803259,2012/11,3.2,1130373,63429,-6.7,59198,-28.9
50,744061,2012/10,-19.1,1066944,69027,-16.9,57335,-30.3
51,686727,2012/09,-6.5,997917,91131,-22.2,70898,-31.2
52,615828,2012/08,-10.8,906786,110657,-31.5,75825,-32.1
53,540004,2012/07,14.1,796129,112438,-24.4,84959,-32.2
54,455044,2012/06,-3.7,683691,107577,-30.8,74462,-33.4
55,380582,2012/05,0.1,576114,119363,-35.2,77349,-33.9
56,303233,2012/04,-14.6,456751,117878,-34.5,77256,-33.6
57,225977,2012/03,14.3,338872,128069,-29.3,90514,-33.3
58,135463,2012/02,40.6,210804,93064,-14.9,79163,-35.7
59,56300,2012/01,-7.2,117740,117740,-52.2,56300,-52.2
