,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,1443068,2016/12,12.0,1368214,128484,9.2,140323,5.5
1,1302745,2016/11,8.2,1239729,105598,18.6,125252,5.1
2,1177493,2016/10,-6.6,1134131,113036,2.4,115752,3.8
3,1061741,2016/09,7.7,1021095,112752,9.9,123933,4.0
4,937808,2016/08,-11.6,908343,107773,6.8,115097,3.2
5,822711,2016/07,14.5,800570,111536,16.7,130138,2.8
6,692573,2016/06,0.6,689034,117533,-3.3,113642,0.5
7,578931,2016/05,-3.1,571501,107320,5.3,112976,1.3
8,465956,2016/04,-9.8,464181,116621,0.0,116607,0.4
9,349349,2016/03,56.3,347560,115232,12.2,129325,0.5
10,220024,2016/02,-39.8,232328,94191,-12.2,82722,-5.3
11,137302,2016/01,6.9,138137,138137,-0.6,137302,-0.6
12,1368214,2015/12,21.7,1232869,118303,8.6,128484,11.0
13,1239729,2015/11,-6.6,1114592,91280,15.7,105598,11.2
14,1134131,2015/10,0.3,1023312,111098,1.7,113036,10.8
15,1021095,2015/09,4.6,912214,112787,0.0,112752,11.9
16,908343,2015/08,-3.4,799427,103972,3.7,107773,13.6
17,800570,2015/07,-5.1,695455,100862,10.6,111536,15.1
18,689033,2015/06,9.5,594593,99835,17.7,117533,15.9
19,571501,2015/05,-8.0,494758,104663,2.5,107320,15.5
20,464181,2015/04,1.2,390095,94081,24.0,116621,19.0
21,347559,2015/03,22.3,296014,92489,24.6,115232,17.4
22,232328,2015/02,-31.8,203525,77984,20.8,94191,14.1
23,138137,2015/01,16.8,125541,125541,10.0,138137,10.0
24,1232869,2014/12,29.6,1512329,103457,14.4,118303,-18.5
25,1114566,2014/11,-17.8,1408872,87160,4.7,91280,-20.9
26,1023286,2014/10,-1.5,1321712,98428,12.9,111098,-22.6
27,912214,2014/09,8.5,1223283,95447,18.2,112787,-25.4
28,799427,2014/08,3.1,1127836,87386,19.0,103972,-29.1
29,695455,2014/07,1.0,1040450,87830,14.8,100862,-33.2
30,594592,2014/06,-4.6,952620,91179,9.5,99835,-37.6
31,494758,2014/05,11.3,861441,96155,8.9,104663,-42.6
32,390094,2014/04,1.7,765286,192065,-51.0,94081,-49.0
33,296014,2014/03,18.6,573221,177989,-48.0,92489,-48.4
34,203526,2014/02,-37.9,395232,135509,-42.5,77984,-48.5
35,125541,2014/01,20.3,259723,259723,-51.7,125541,-51.7
36,1513263,2013/12,19.8,2146907,168621,-38.1,104391,-29.5
37,1408872,2013/11,-11.3,1978286,178819,-51.3,87160,-28.8
38,1321712,2013/10,2.8,1799467,191994,-48.8,98302,-26.5
39,1223410,2013/09,9.4,1607473,173242,-44.8,95572,-23.9
40,1127838,2013/08,-0.5,1434231,176091,-50.4,87386,-21.4
41,1040451,2013/07,-3.7,1258140,184906,-52.5,87830,-17.3
42,952621,2013/06,-5.2,1073234,164472,-44.6,91179,-11.2
43,861442,2013/05,-49.9,908762,183359,-47.5,96155,-5.2
44,765287,2013/04,7.9,725403,183817,4.5,192065,5.5
45,573222,2013/03,31.3,541586,171811,3.6,177989,5.8
46,395233,2013/02,-47.8,369775,155120,-12.6,135509,6.9
47,259723,2013/01,0.0,214654,214654,21.0,259723,21.0
48,2102626,2012/12,-6.4,2229140,180117,-8.7,164454,-5.7
49,1938173,2012/11,-5.9,2049023,168590,4.3,175765,-5.4
50,1762407,2012/10,11.8,1880433,183468,1.8,186727,-6.3
51,1575681,2012/09,-2.0,1696965,192084,-13.1,166979,-7.1
52,1408701,2012/08,-4.7,1504881,177692,-4.1,170360,-6.4
53,1238342,2012/07,11.4,1327189,170067,5.1,178792,-6.7
54,1059550,2012/06,-9.3,1157122,174289,-7.9,160537,-8.4
55,899012,2012/05,-1.9,982834,179824,-1.6,176983,-8.5
56,722029,2012/04,5.6,803009,194937,-7.5,180374,-10.1
57,541655,2012/03,6.9,608072,208913,-18.2,170867,-10.9
58,370788,2012/02,-24.3,399159,136328,17.2,159749,-7.1
59,211038,2012/01,17.2,262831,262831,-19.7,211038,-19.7
