,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,2617053,2016/12,0.6,2661419,233809,-13.8,201576,-1.7
1,2415477,2016/11,0.1,2427610,232756,-13.9,200463,-0.5
2,2215014,2016/10,-2.0,2194854,230783,-13.2,200278,0.9
3,2014736,2016/09,-7.3,1964071,228159,-10.4,204434,2.6
4,1810302,2016/08,-6.0,1735912,227050,-2.9,220419,4.3
5,1589883,2016/07,0.2,1508862,226491,3.6,234553,5.4
6,1355330,2016/06,0.1,1282371,225993,3.6,234166,5.7
7,1121164,2016/05,0.5,1056378,223873,4.5,233860,6.1
8,887304,2016/04,0.4,832505,222080,4.7,232611,6.6
9,654693,2016/03,20.1,610425,207512,11.7,231754,7.3
10,422939,2016/02,-16.1,402913,173138,11.4,192894,5.0
11,230045,2016/01,-1.6,229775,229775,0.1,230045,0.1
12,2661419,2015/12,0.5,2253116,201999,15.8,233809,18.1
13,2427610,2015/11,0.9,2051117,202447,15.0,232756,18.4
14,2194854,2015/10,1.1,1848670,204366,12.9,230783,18.7
15,1964071,2015/09,0.5,1644304,211534,7.9,228159,19.5
16,1735912,2015/08,0.3,1432770,210089,8.1,227050,21.2
17,1508862,2015/07,0.2,1222681,205616,10.1,226491,23.4
18,1282371,2015/06,0.9,1017065,205024,10.2,225993,26.1
19,1056378,2015/05,0.8,812041,201189,11.3,223873,30.1
20,832505,2015/04,7.0,610852,182314,21.8,222080,36.3
21,610425,2015/03,19.9,428538,147192,41.0,207512,42.4
22,402913,2015/02,-24.6,281346,128586,34.7,173138,43.2
23,229775,2015/01,13.8,152760,152760,50.4,229775,50.4
24,2253118,2014/12,-0.2,1685886,162136,24.6,201999,33.7
25,2051118,2014/11,-0.9,1523749,169704,19.3,202447,34.6
26,1848671,2014/10,-3.4,1354045,191711,6.6,204366,36.5
27,1644305,2014/09,0.7,1162333,185255,14.2,211534,41.5
28,1432771,2014/08,2.2,977078,119866,75.3,210089,46.6
29,1222581,2014/07,0.3,857212,116968,75.8,205616,42.6
30,1017065,2014/06,1.9,740244,105028,95.2,205024,37.4
31,812041,2014/05,10.4,635216,132081,52.3,201189,27.8
32,610852,2014/04,23.9,503135,145423,25.4,182314,21.4
33,428538,2014/03,14.5,357712,128194,14.8,147192,19.8
34,281346,2014/02,-15.8,229518,102681,25.2,128586,22.6
35,152760,2014/01,-5.8,126837,126837,20.4,152760,20.4
36,1685886,2013/12,-4.4,1581193,102939,57.5,162136,6.6
37,1523749,2013/11,-11.5,1478254,131437,29.1,169704,3.1
38,1354045,2013/10,3.5,1346818,121921,57.2,191711,0.5
39,1162333,2013/09,54.5,1224897,117027,58.3,185255,-5.1
40,977078,2013/08,2.5,1107870,132702,-9.7,119866,-11.8
41,857212,2013/07,11.4,975168,130512,-10.4,116968,-12.1
42,740245,2013/06,-20.5,844656,119093,-11.8,105028,-12.4
43,635216,2013/05,-9.2,725563,136710,-3.4,132081,-12.4
44,503136,2013/04,13.4,588853,172387,-15.6,145423,-14.6
45,357712,2013/03,24.8,416466,158400,-19.1,128194,-14.1
46,229518,2013/02,-19.0,258066,158415,-35.2,102681,-11.1
47,126837,2013/01,0.0,99651,99651,27.3,126837,27.3
48,1527403,2012/12,-15.1,1647499,130542,-21.6,102362,-7.3
49,1425041,2012/11,0.1,1516957,143066,-15.8,120513,-6.1
50,1304528,2012/10,8.6,1373891,152228,-20.9,120395,-5.0
51,1184133,2012/09,-7.7,1221663,132241,-16.2,110848,-3.1
52,1073285,2012/08,-8.9,1089422,150611,-20.3,120111,-1.5
53,953174,2012/07,11.1,938810,134003,-1.5,131921,1.5
54,821253,2012/06,-7.4,804807,171097,-30.6,118722,2.0
55,702531,2012/05,-21.7,633710,140947,-9.0,128277,10.9
56,574254,2012/04,7.2,492763,130664,25.3,163760,16.5
57,410494,2012/03,15.3,362099,120066,27.2,152748,13.4
58,257746,2012/02,5.7,242033,100637,31.6,132473,6.5
59,125273,2012/01,-4.0,141396,141396,-11.4,125273,-11.4
