,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,33430064,2016/12,12.9,29992332,2535174,29.4,3281408,11.5
1,30148660,2016/11,-10.6,27457160,2108156,37.9,2906218,9.8
2,27242440,2016/10,24.4,25349000,2339461,39.0,3250637,7.5
3,23991800,2016/09,-6.2,23009540,2301617,13.5,2612158,4.3
4,21379640,2016/08,4.9,20707920,2400924,16.0,2785362,3.2
5,18594280,2016/07,-5.2,18307000,2938272,-9.7,2654444,1.6
6,15939840,2016/06,-0.1,15368730,2663979,5.1,2799864,3.7
7,13139970,2016/05,6.7,12704750,2458682,14.0,2803910,3.4
8,10336060,2016/04,-5.8,10246070,2511071,4.7,2629123,0.9
9,7706939,2016/03,19.9,7734996,2574082,8.4,2789858,-0.4
10,4917081,2016/02,-10.1,5160914,2427652,-4.1,2327829,-4.7
11,2589252,2016/01,2.1,2733262,2733262,-5.3,2589252,-5.3
12,29992332,2015/12,20.3,37132668,2847369,-11.0,2535174,-19.2
13,27457160,2015/11,-9.9,34285300,2547536,-17.3,2108156,-19.9
14,25349000,2015/10,1.6,31737760,2735745,-14.5,2339461,-20.1
15,23009540,2015/09,-4.1,29002020,3290833,-30.1,2301617,-20.7
16,20707920,2015/08,-18.3,25711190,2837745,-15.4,2400924,-19.5
17,18307000,2015/07,10.3,22873440,3412527,-13.9,2938272,-20.0
18,15368730,2015/06,8.4,19460920,3275306,-18.7,2663979,-21.0
19,12704750,2015/05,-2.1,16185610,3578942,-31.3,2458682,-21.5
20,10246070,2015/04,-2.5,12606670,2616725,-4.0,2511071,-18.7
21,7734996,2015/03,6.0,9989942,3199947,-19.6,2574082,-22.6
22,5160914,2015/02,-11.2,6789995,3101140,-21.7,2427652,-24.0
23,2733262,2015/01,-4.0,3688855,3688855,-25.9,2733262,-25.9
24,37132668,2014/12,11.8,38855232,2623648,8.5,2847369,-4.4
25,34285300,2014/11,-6.9,36231584,2815327,-9.5,2547536,-5.4
26,31737760,2014/10,-16.9,33416260,3045954,-10.2,2735745,-5.0
27,29002020,2014/09,16.0,30370300,3513533,-6.3,3290833,-4.5
28,25711190,2014/08,-16.8,26856770,3210275,-11.6,2837745,-4.3
29,22873440,2014/07,4.2,23646490,3183950,7.2,3412527,-3.3
30,19460910,2014/06,-8.5,20462540,2578059,27.0,3275306,-4.9
31,16185610,2014/05,36.8,17884480,2840048,26.0,3578942,-9.5
32,12606670,2014/04,-18.2,15044440,2937192,-10.9,2616725,-16.2
33,9989942,2014/03,3.2,12107240,4147919,-22.9,3199947,-17.5
34,6789995,2014/02,-15.9,7959325,3792139,-18.2,3101140,-14.7
35,3688855,2014/01,40.6,4167186,4167186,-11.5,3688855,-11.5
36,38855232,2013/12,-6.8,43231608,4155962,-36.9,2623648,-10.1
37,36231580,2013/11,-7.6,39075648,3205008,-12.1,2815327,-7.3
38,33416260,2013/10,-13.3,35870640,3317660,-8.2,3045954,-6.8
39,30370300,2013/09,9.4,32552980,3126661,12.4,3513533,-6.7
40,26856770,2013/08,0.8,29426320,2903312,10.6,3210275,-8.7
41,23646490,2013/07,23.5,26523010,3147165,1.2,3183950,-10.8
42,20462540,2013/06,-9.2,23375840,3243466,-20.5,2578059,-12.5
43,17884480,2013/05,-3.3,20132380,3679605,-22.8,2840048,-11.2
44,15044440,2013/04,-29.2,16452770,4025827,-27.0,2937192,-8.6
45,12107240,2013/03,9.4,12426950,4301163,-3.6,4147919,-2.6
46,7959325,2013/02,-9.0,8125782,4336942,-12.6,3792139,-2.0
47,4167186,2013/01,0.0,3788840,3788840,10.0,4167186,10.0
48,42158480,2012/12,28.2,45634728,3231167,23.9,4004547,-7.6
49,38153940,2012/11,-2.7,42403560,2793294,11.8,3123592,-10.0
50,35030340,2012/10,3.8,39610272,4270448,-24.8,3209640,-11.6
51,31820700,2012/09,10.2,35339820,4589462,-32.6,3092777,-9.9
52,28727920,2012/08,-11.2,30750360,3900062,-28.0,2806428,-6.6
53,25921500,2012/07,-0.3,26850300,3517240,-10.1,3161982,-3.5
54,22759520,2012/06,-14.9,23333060,2939140,7.9,3171964,-2.5
55,19587550,2012/05,-3.4,20393920,2879312,29.5,3729235,-4.0
56,15858320,2012/04,-7.5,17514600,4251909,-9.2,3859716,-9.4
57,11998600,2012/03,0.4,13262690,4728977,-11.8,4173283,-9.5
58,7825317,2012/02,13.3,8533717,4120971,0.9,4156483,-8.3
59,3668834,2012/01,13.5,4412746,4412746,-16.9,3668834,-16.9
