,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,591185,2016/12,71.4,691238,83739,-10.9,74591,-14.5
1,516594,2016/11,-5.4,607499,50059,-13.1,43512,-15.0
2,473082,2016/10,-5.4,557440,59238,-22.4,45989,-15.1
3,427093,2016/09,-4.9,498202,53100,-8.5,48603,-14.3
4,378490,2016/08,17.2,445102,50685,0.8,51110,-15.0
5,327380,2016/07,5.3,394417,59665,-26.9,43602,-17.0
6,283778,2016/06,-10.2,334752,56689,-27.0,41399,-15.2
7,242379,2016/05,-8.1,278063,50211,-8.1,46123,-12.8
8,196256,2016/04,-11.3,227852,52232,-3.9,50209,-13.9
9,146047,2016/03,12.9,175620,70018,-19.2,56576,-16.8
10,89471,2016/02,27.4,105602,50386,-0.5,50131,-15.3
11,39340,2016/01,-53.0,55216,55216,-28.8,39340,-28.8
12,691238,2015/12,67.3,688731,69689,20.2,83739,0.4
13,607499,2015/11,-15.5,619042,54426,-8.0,50059,-1.9
14,557440,2015/10,11.6,564616,50542,17.2,59238,-1.3
15,498202,2015/09,4.8,514074,58918,-9.9,53100,-3.1
16,445102,2015/08,-15.1,455156,60737,-16.5,50685,-2.2
17,394417,2015/07,5.3,394419,60389,-1.2,59665,0.0
18,334752,2015/06,12.9,334030,56419,0.5,56689,0.2
19,278063,2015/05,-3.9,277611,52208,-3.8,50211,0.2
20,227852,2015/04,-25.4,225403,51008,2.4,52232,1.1
21,175620,2015/03,39.0,174395,62210,12.6,70018,0.7
22,105602,2015/02,-8.8,112185,64629,-22.0,50386,-5.9
23,55216,2015/01,-20.8,47556,47556,16.1,55216,16.1
