,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,10690822,2016/12,3.0,10113229,879419,27.1,1117749,5.7
1,9573073,2016/11,25.2,9233810,905890,19.8,1085122,3.7
2,8487951,2016/10,-11.5,8327920,861843,0.6,866823,1.9
3,7621128,2016/09,2.4,7466077,1009200,-2.9,979551,2.1
4,6641577,2016/08,5.9,6456877,901694,6.1,956687,2.9
5,5684890,2016/07,-0.1,5555183,851470,6.1,903014,2.3
6,4781876,2016/06,12.5,4703713,831103,8.7,903577,1.7
7,3878299,2016/05,0.9,3872610,772799,3.9,803023,0.2
8,3075276,2016/04,-11.6,3099811,823503,-3.4,795632,-0.8
9,2279644,2016/03,55.6,2276308,802295,12.2,900372,0.2
10,1379272,2016/02,-27.8,1474013,596017,-2.9,578481,-6.4
11,800791,2016/01,-8.9,877996,877996,-8.8,800791,-8.8
12,10113229,2015/12,-2.9,9532376,901474,-2.5,879419,6.1
13,9233810,2015/11,5.1,8630902,837884,8.1,905890,7.0
14,8327920,2015/10,-14.6,7793018,747219,15.3,861843,6.9
15,7466077,2015/09,11.9,7045799,866803,16.4,1009200,6.0
16,6456877,2015/08,5.9,6178996,813260,10.9,901694,4.5
17,5555183,2015/07,2.5,5365736,841668,1.2,851470,3.5
18,4703713,2015/06,7.5,4524068,821648,1.1,831103,4.0
19,3872610,2015/05,-6.2,3702420,827264,-6.6,772799,4.6
20,3099811,2015/04,2.6,2875156,858015,-4.0,823503,7.8
21,2276308,2015/03,34.6,2017141,742991,8.0,802295,12.9
22,1474013,2015/02,-32.1,1274150,507691,17.4,596017,15.7
23,877996,2015/01,-2.6,766459,766459,14.6,877996,14.6
24,9532376,2014/12,7.6,8254915,778655,15.8,901474,15.5
25,8630902,2014/11,12.1,7476260,768289,9.1,837884,15.4
26,7793018,2014/10,-13.8,6707971,689004,8.4,747219,16.2
27,7045799,2014/09,6.6,6018967,705022,23.0,866803,17.1
28,6178996,2014/08,-3.4,5313945,744438,9.2,813260,16.3
29,5365736,2014/07,2.4,4569507,780208,7.9,841668,17.4
30,4524068,2014/06,-0.7,3789299,681020,20.6,821648,19.4
31,3702420,2014/05,-3.6,3108279,760894,8.7,827264,19.1
32,2875156,2014/04,15.5,2347385,675482,27.0,858015,22.5
33,2017141,2014/03,46.3,1671903,583795,27.3,742991,20.6
34,1274150,2014/02,-33.8,1088108,414761,22.4,507691,17.1
35,766459,2014/01,-1.6,673347,673347,13.8,766459,13.8
36,8254915,2013/12,1.3,7708480,549819,41.6,778655,7.1
37,7476260,2013/11,11.5,7158661,630464,21.9,768289,4.4
38,6707971,2013/10,-2.3,6528197,605375,13.8,689004,2.8
39,6018967,2013/09,-5.3,5922822,697935,1.0,705022,1.6
40,5313945,2013/08,-4.6,5224887,731316,1.8,744438,1.7
41,4569507,2013/07,14.6,4493571,692165,12.7,780208,1.7
42,3789299,2013/06,-10.5,3801406,690964,-1.4,681020,-0.3
43,3108279,2013/05,12.6,3110442,677127,12.4,760894,-0.1
44,2347385,2013/04,15.7,2433315,681447,-0.9,675482,-3.5
45,1671903,2013/03,40.8,1751868,687976,-15.1,583795,-4.6
46,1088108,2013/02,-38.4,1063892,570446,-27.3,414761,2.3
47,673347,2013/01,0.0,493446,493446,36.5,673347,36.5
48,5100110,2012/12,-8.5,5391418,471637,-16.7,392900,-5.4
49,4707210,2012/11,8.5,4919781,412127,4.2,429461,-4.3
50,4277749,2012/10,-11.9,4507654,398331,-0.7,395640,-5.1
51,3882109,2012/09,-10.0,4109323,455485,-1.4,448901,-5.5
52,3433208,2012/08,22.4,3653838,459406,8.5,498582,-6.0
53,2934626,2012/07,-3.8,3194433,505775,-19.4,407465,-8.1
54,2527161,2012/06,0.8,2688657,484779,-12.6,423699,-6.0
55,2103462,2012/05,-9.6,2203878,490042,-14.3,420130,-4.6
56,1683332,2012/04,-3.6,1713836,520645,-10.7,465052,-1.8
57,1218280,2012/03,19.4,1193191,451718,6.8,482429,2.1
58,735851,2012/02,21.7,741473,304401,32.7,403960,-0.8
59,331891,2012/01,-29.6,437072,437072,-24.1,331891,-24.1
