,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,645897,2016/12,-1.9,625416,62115,-11.1,55222,3.3
1,590675,2016/11,1.4,563301,67272,-16.3,56294,4.9
2,534381,2016/10,-7.4,496029,63011,-11.9,55513,7.7
3,478868,2016/09,3.7,433018,55751,7.5,59930,10.6
4,418938,2016/08,14.4,377267,56895,1.6,57782,11.1
5,361156,2016/07,-5.0,320372,50683,-0.4,50488,12.7
6,310668,2016/06,4.9,269689,43256,22.9,53151,15.2
7,257517,2016/05,6.9,226433,41273,22.7,50643,13.7
8,206874,2016/04,-8.6,185160,44978,5.4,47394,11.7
9,159480,2016/03,9.6,140182,46794,10.8,51856,13.8
10,107624,2016/02,-21.5,93388,40833,15.9,47337,15.2
11,60287,2016/01,-2.9,52555,52555,14.7,60287,14.7
12,625416,2015/12,-7.7,469594,41232,50.7,62115,33.2
13,563301,2015/11,6.8,428362,47509,41.6,67272,31.5
14,496029,2015/10,13.0,380853,43097,46.2,63011,30.2
15,433018,2015/09,-2.0,337756,41328,34.9,55751,28.2
16,377267,2015/08,12.3,296428,43476,30.9,56895,27.3
17,320372,2015/07,17.2,252952,43317,17.0,50683,26.6
18,269689,2015/06,4.8,209635,38020,13.8,43256,28.6
19,226433,2015/05,-8.2,171615,42549,-3.0,41273,31.9
20,185160,2015/04,-3.9,129066,37045,21.4,44978,43.5
21,140182,2015/03,14.6,92021,32944,42.0,46794,52.3
22,93388,2015/02,-22.3,59077,27705,47.4,40833,58.1
23,52555,2015/01,27.5,31372,31372,67.5,52555,67.5
24,469594,2014/12,-13.2,580325,45528,-9.4,41232,-19.1
25,428362,2014/11,10.2,534797,53409,-11.1,47509,-19.9
26,380853,2014/10,4.3,481388,56799,-24.1,43097,-20.9
27,337756,2014/09,-4.9,424589,43436,-4.8,41328,-20.5
28,296428,2014/08,0.4,381153,48776,-10.9,43476,-22.2
29,252952,2014/07,13.9,332377,47681,-9.1,43317,-23.9
30,209635,2014/06,-10.6,284696,45785,-17.0,38020,-26.4
31,171615,2014/05,14.9,238911,53688,-20.8,42549,-28.2
32,129066,2014/04,12.4,185223,53375,-30.6,37045,-30.3
33,92021,2014/03,18.9,131848,45269,-27.2,32944,-30.2
34,59077,2014/02,-11.7,86579,43084,-35.7,27705,-31.8
35,31372,2014/01,-38.9,43495,43495,-27.9,31372,-27.9
36,586147,2013/12,-3.8,588538,42691,20.3,51350,-0.4
37,534797,2013/11,-6.0,545847,42798,24.8,53409,-2.0
38,481388,2013/10,30.8,503049,47132,20.5,56799,-4.3
39,424589,2013/09,-10.9,455917,49347,-12.0,43436,-6.9
40,381153,2013/08,2.3,406570,51767,-5.8,48776,-6.3
41,332377,2013/07,4.1,354803,51487,-7.4,47681,-6.3
42,284696,2013/06,-14.7,303316,48419,-5.4,45785,-6.1
43,238911,2013/05,0.6,254897,50273,6.8,53688,-6.3
44,185223,2013/04,17.9,204624,53049,0.6,53375,-9.5
45,131848,2013/03,5.1,151575,50121,-9.7,45269,-13.0
46,86579,2013/02,-0.9,101454,50785,-15.2,43084,-14.7
47,43495,2013/01,0.0,50669,50669,-14.1,43495,-14.1
48,588538,2012/12,-0.3,485799,55677,-23.3,42691,21.1
49,545847,2012/11,-9.2,430122,50937,-16.0,42798,26.9
50,503049,2012/10,-4.5,379185,50789,-7.2,47132,32.7
51,455917,2012/09,-4.7,328396,47245,4.4,49347,38.8
52,406570,2012/08,0.5,281151,35361,46.4,51767,44.6
53,354803,2012/07,6.3,245790,35153,46.5,51487,44.3
54,303316,2012/06,-3.7,210637,28576,69.4,48419,44.0
55,254897,2012/05,-5.2,182061,31783,58.2,50273,40.0
56,204624,2012/04,5.8,150278,37042,43.2,53049,36.2
57,151575,2012/03,-1.3,113236,46514,7.8,50121,33.8
58,101454,2012/02,0.2,66722,32641,55.6,50785,52.0
59,50669,2012/01,-9.0,34081,34081,48.7,50669,48.7
