,accumulat_revenue,date,last_month_revenue_percent,last_year_accumulat_revenue,last_year_revenue,last_year_revenue_percent,revenue,revenue_percent
0,1185631,2016/12,13.8,1251722,114381,1.4,115983,-5.3
1,1069647,2016/11,-1.4,1137339,104174,-2.1,101962,-5.9
2,967686,2016/10,9.6,1033165,108735,-4.9,103378,-6.3
3,864307,2016/09,-4.2,924430,105545,-10.6,94365,-6.5
4,769942,2016/08,20.1,818885,92847,6.1,98463,-6.0
5,671479,2016/07,-24.1,726038,101511,-19.2,82006,-7.5
6,589473,2016/06,-5.9,624527,114650,-5.8,108056,-5.6
7,481417,2016/05,6.3,509877,117666,-2.4,114799,-5.6
8,366618,2016/04,-12.5,392211,119235,-9.4,108027,-6.5
9,258590,2016/03,97.2,272976,108419,13.9,123465,-5.3
10,135125,2016/02,-13.6,164557,64370,-2.7,62615,-17.9
11,72510,2016/01,-36.6,100187,100187,-27.6,72510,-27.6
12,1251722,2015/12,9.8,1430433,108716,5.2,114381,-12.5
13,1137341,2015/11,-4.2,1321718,114901,-9.3,104174,-13.9
14,1033167,2015/10,3.0,1206817,142370,-23.6,108735,-14.4
15,924431,2015/09,13.7,1064447,103057,2.4,105545,-13.1
16,818886,2015/08,-8.5,961390,120612,-23.0,92847,-14.8
17,726039,2015/07,-11.5,840778,128302,-20.9,101511,-13.6
18,624528,2015/06,-2.6,712476,118603,-3.3,114650,-12.3
19,509878,2015/05,-1.3,593873,131171,-10.3,117666,-14.1
20,392211,2015/04,10.0,462702,119657,-0.3,119235,-15.2
21,272976,2015/03,68.4,343045,136508,-20.6,108419,-20.4
22,164558,2015/02,-35.8,206537,95717,-32.8,64370,-20.3
23,100187,2015/01,-7.8,110820,110820,-9.6,100187,-9.6
24,1430433,2014/12,-5.4,1315512,122379,-11.2,108716,8.7
25,1321717,2014/11,-19.3,1193133,105072,9.4,114901,10.8
26,1206816,2014/10,38.1,1088061,115235,23.5,142370,10.9
27,1064447,2014/09,-14.6,972826,97624,5.6,103057,9.4
28,961390,2014/08,-6.0,875202,108037,11.6,120612,9.9
29,840777,2014/07,8.2,767165,113090,13.4,128302,9.6
30,712476,2014/06,-9.6,654075,113717,4.3,118603,8.9
31,593873,2014/05,9.6,540358,112269,16.8,131171,9.9
32,462702,2014/04,-12.3,428089,131553,-9.0,119657,8.1
33,343045,2014/03,42.6,296536,121265,12.6,136508,15.7
34,206537,2014/02,-13.6,175271,71017,34.8,95717,17.8
35,110820,2014/01,-9.4,104254,104254,6.3,110820,6.3
36,1315512,2013/12,16.5,1409789,116088,5.4,122379,-6.7
37,1193133,2013/11,-8.8,1293701,102478,2.5,105072,-7.8
38,1088061,2013/10,18.0,1191223,111657,3.2,115235,-8.7
39,972827,2013/09,-9.6,1079566,108458,-10.0,97624,-9.9
40,875202,2013/08,-4.5,971108,123607,-12.6,108037,-9.9
41,767165,2013/07,-0.6,847502,111253,1.6,113090,-9.5
42,654076,2013/06,1.3,736248,102167,11.3,113717,-11.2
43,540359,2013/05,-14.6,634082,134145,-16.3,112269,-14.8
44,428090,2013/04,8.5,499937,119306,10.3,131553,-14.4
45,296536,2013/03,70.8,380631,159265,-23.9,121265,-22.1
46,175271,2013/02,-31.9,221365,127848,-44.5,71017,-20.8
47,104254,2013/01,0.0,93518,93518,11.5,104254,11.5
48,1409789,2012/12,13.3,1317869,102455,13.3,116088,7.0
49,1293701,2012/11,-8.2,1215414,110679,-7.4,102478,6.4
50,1191223,2012/10,2.9,1104735,83412,33.9,111657,7.8
51,1079566,2012/09,-12.3,1021323,122190,-11.2,108458,5.7
52,971108,2012/08,11.1,899133,114562,7.9,123607,8.0
53,847502,2012/07,8.9,784572,80742,37.8,111253,8.0
54,736248,2012/06,-23.8,703830,122920,-16.9,102167,4.6
55,634082,2012/05,12.4,580910,127912,4.9,134145,9.1
56,499937,2012/04,-25.1,452998,132021,-9.6,119306,10.4
57,380631,2012/03,24.6,320977,142710,11.6,159265,18.6
58,221365,2012/02,36.7,178267,92674,38.0,127848,24.2
59,93518,2012/01,-8.7,85594,85594,9.3,93518,9.3
